vm	ir	sag	tau	resf	resmag	spkthr	spkmax	spkhlf	rheo	ahp	fi	dvloc	mlpos	hemi	age	id	housing	expr	patchdir	totalcells	rectime
-63.4761786	23.78534703	0.522811785	7.621872639	11.6	1.571637121	-39.64999924	46.46125031	0.47	325	-57.72812653	NaN	968	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.653472222
-63.60557898	34.77088913	0.516075328	9.483461889	8.45	1.732846514	-44.36812515	49.63249969	0.52	222.5	-58.84062576	0.087429534	1048	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.660416667
-61.28279964	28.392533	0.518312016	9.909545147	8.9	2.210415825	-38.49125061	47.37437515	0.53	270.625	-55.41562653	0.081833072	1136	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.667361111
-60.48990441	31.08043004	0.501249751	11.67822061	8.95	1.842761131	-37.07187424	47.57375031	0.53	218.75	-57.08124924	0.100948865	1224	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.678472222
-63.01887212	35.48886965	0.568149379	8.677134434	7.5	1.806779257	-40.09500046	51.19437485	0.48	240	-58.5	0.080457521	1248	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.684027778
-62.60599563	38.64094602	0.474842853	12.49295255	8.25	2.129845139	-39.57062454	50.36687469	0.5	165	-62.43437576	0.119570614	1432	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.704861111
-62.6435682	36.60115476	0.506610365	9.159954711	10.1	2.177898192	-40.20250015	47.83375015	0.5	205	-59.09999847	0.103847538	1520	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.715972222
-63.68762092	38.59541113	0.570767334	10.43749713	8.95	1.741640058	-40.609375	46.54250031	0.52	227.5	-54.59375	0.132441305	1624	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.722222222
-62.17376365	40.26113774	0.538603401	9.628279418	8.8	2.003651067	-39.15562515	50.71500015	0.47	173.125	-58.02187347	0.125199035	1728	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.736805556
-59.95409524	57.56913348	0.554812509	11.15185647	8.3	1.869151227	-38.01875	53.734375	0.5	100	-56.02500153	0.185915401	1824	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.758333333
-65.72359874	28.71768854	0.554748281	11.10653268	4.9	1.66436104	-37.09646912	48.21008911	0.71	214.8503113	-54.71053314	NaN	2032	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.571527778
-64.59204267	38.54303515	0.580225239	15.16773023	5.4	1.219546499	-37.15872726	51.90954285	0.71	252.6932526	-52.57728958	NaN	1872	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.585416667
-63.91678625	49.22089777	0.632183912	22.4214126	4.85	1.60925343	-35.53270035	52.07129135	0.7	179.4488373	-54.02081299	NaN	1776	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.597222222
-66.89586587	28.63916746	0.58566749	12.81996896	5.55	1.640303365	-36.54469452	51.23325348	0.7	291.1465759	-52.61085892	NaN	NaN	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.635416667
-64.91383149	35.57721047	0.597277871	15.90306731	4.8	1.580040518	-35.39536743	50.47578354	0.67	279.5495605	-52.11035538	0.077500028	1312	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.639583333
-62.76614477	31.37402954	0.737232996	10.97580258	7.3	1.563063584	-38.5699028	45.35538864	0.6	426.0383911	-53.96588135	0.048102704	952	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.663888889
-65.23418004	30.26603046	0.602439601	10.69458579	7.55	1.874727779	-42.29438171	47.34458542	0.59	385.7539673	-55.42161179	0.077688571	760	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.693055556
-62.8733333	23.93693707	0.557861308	10.4578634	6.7	1.757125379	-37.08304138	47.70897598	0.61	445.5702515	-54.41755295	0.051072479	736	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.708333333
-64.37837467	31.84097631	0.622155567	10.28675246	5.4	1.284577561	-37.06534042	43.95641937	0.64	429.7006226	-52.2690506	0.058081939	640	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.715277778
-61.11481125	23.70138034	0.56748984	10.73510242	6.05	1.610529751	-35.91906509	44.95071259	0.59	416.882843	-52.31177521	0.041720449	424	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.729166667
-63.05223365	27.44480534	0.583137294	10.91839072	6.45	1.552180924	-40.59511108	46.20990601	0.64	416.2724609	-53.2395401	0.050080598	328	Lateral	Right	44	mouse_20141009	Large	DG	VD	28	0.740972222
-66.19574437	30.08610323	0.594121492	9.858576679	5.65	1.171217252	-42.90749969	46.01624985	0.63	340	-58.15000153	0.049037279	0	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.546527778
-66.9244454	32.57826339	0.71917317	8.634429384	8.4	1.377615596	-43.96875076	47.70250092	0.71	376.25	-55.84687424	0.054402358	152	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.561111111
-64.18172743	26.21834024	0.608388238	8.363520896	6.95	1.586456088	-41.85875015	47.14875031	0.66	375	-57.49375153	0.03553761	208	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.567361111
-62.99054118	22.75505393	0.620588662	7.052572255	7.3	1.40266308	-41.75062485	46.29437485	0.69	375	-56.41562653	0.038430783	280	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.573611111
-63.77784101	30.03528273	0.620044034	19.16177831	5.55	1.282129869	-42.51749954	46.45249939	0.71	300	-57.46250153	0.04560617	360	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.579861111
-64.08597764	31.40858457	0.642077014	11.1311314	7.45	1.330437001	-43.065625	48.06875	0.64	316.875	-58.06874847	0.037369516	456	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.585416667
-63.81668273	28.91235886	0.670686614	8.358674196	6.45	1.56295241	-40.16875	48.18250046	0.69	304.375	-57.38124847	0.057819219	608	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.594444444
-61.60231837	37.36701984	0.620658765	10.89389036	7.6	1.69744238	-40.09937515	49.134375	0.68	218.125	-57.21875	0.052652895	760	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.610416667
-64.4106194	42.80167685	0.624591481	12.71960336	6.8	1.43401721	-45.61937408	50.25687408	0.67	213.125	-60.11249924	0.067590884	808	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.615277778
-66.89098053	34.98392054	0.633318739	12.00567538	5.35	1.395246623	-41.375	45.55625	0.7	342.5	-57.78437424	0.066125717	952	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.623611111
-63.07661058	38.39649822	0.652660986	15.0956285	5.6	1.524755592	-42.56375046	48.84750061	0.7	216.875	-58.25937653	0.074613913	1184	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.634722222
-64.75035694	31.20813627	0.590485363	13.09494113	6.65	1.668337962	-43.51125031	47.53062515	0.72	253.75	-60.42499924	0.065464972	1240	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.639583333
-62.51911397	38.94805473	0.60736616	23.39600627	5.35	1.47463076	-42.55500031	46.98437576	0.68	169.375	-58.61562347	0.073913289	1320	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.645138889
-63.80037504	49.08193145	0.644975007	12.51474876	5.4	1.523657185	-40.840625	48.35562515	0.69	175.625	-60.63124847	0.052446797	1448	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.658333333
-64.33735145	40.48589411	0.593230325	14.39662891	6.5	1.577484265	-40.99812546	49.76187439	0.67	198.125	-60.08437347	0.070801373	1488	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.6625
-65.70332665	50.55160303	0.600880875	13.32579028	6.65	1.153206164	-39.86937485	50.33187485	0.74	212.5	-59.50937653	NaN	1520	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.675
-65.11580531	51.82613217	0.680495691	14.32711848	3.55	1.251959201	-42.846875	55.50250015	0.62	203.125	-59.72812653	0.054463561	1544	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.682638889
-64.61743667	48.10117596	0.623935854	11.95198402	6.7	1.500577463	-39.98625031	50.26625061	0.7	210.625	-60.11875153	NaN	1568	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.688194444
-60.86136856	75.66452386	0.779249649	20.97750164	3.6	1.162611072	-39.04937592	53.14687424	0.69	113.75	-50.76874924	NaN	1632	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.697916667
-65.51926845	50.47941099	0.658548432	15.32236444	5	1.110355666	-42.55437546	51.10312576	0.7	220	-58.296875	0.051019417	1664	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.703472222
-64.42009557	42.36982136	0.623056747	11.39389357	5.6	1.339418148	-42.69625015	49.61187515	0.68	220	-60.40000153	0.081138483	1728	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.711805556
-62.75505614	51.73990617	0.707362069	13.55304312	4.9	1.311720451	-39.70812454	52.34312515	0.63	161.875	-57.91875076	0.070383525	1800	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.718055556
-61.87323971	46.77027884	0.723387574	13.36819095	4.55	1.161452849	-41.16812515	51.41875	0.64	123.125	-59.70937347	0.07864652	1840	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.722916667
-68.01499655	66.64657385	0.708260485	17.59699475	1.1	1.008714983	-41.41187592	55.19124985	0.7	143.125	-59.58124924	NaN	1880	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.729166667
-67.02544775	60.17783727	0.692522786	17.92295892	2.5	1.062243359	-41.71937561	54.92874908	0.69	173.125	-58.27187347	NaN	2016	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.75
-67.04004299	55.11702902	0.71627016	16.39861746	2.7	1.344793395	-39.75562439	54.11374969	0.72	168.125	-56.53749847	NaN	1976	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.754861111
-64.43959294	41.14455719	0.657347513	15.44244159	5.65	1.459308651	-41.31937485	51.49812469	0.62	180	-58.54062653	0.100332281	1752	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.760416667
-66.33592493	48.26378821	0.66198862	13.93683642	4.35	1.344913283	-41.70187454	50.83250046	0.63	213.125	-60.640625	0.062206975	1304	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.782638889
-65.37598087	30.82826158	0.612500187	9.425214279	8.15	1.833855773	-36.765625	46.69312439	0.53	348.75	-58.88437653	0.045986416	824	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.789583333
-65.78560802	31.09390651	0.590715641	10.92410403	6.4	1.611535015	-33.49499893	45.83562469	0.57	371.25	-56.99062347	0.069865871	336	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.801388889
-63.62602584	34.19528615	0.565255733	6.860358438	7.85	1.571519137	-38.178125	50.11125031	0.61	312.5	-57.06562424	0.064493248	144	Lateral	Right	18	mouse_20141027	Standard	HP	DV	41	0.808333333
-64.73486282	56.78136946	0.596371168	27.38316852	3.4	1.550623968	-36.44375	53.26875	0.9	188.75	-52.34375	NaN	1728	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.561111111
-66.15230867	55.3209272	0.583165269	15.88483894	4.25	1.492683093	-41.11875	47.13125	0.94	188.125	-56.5	NaN	1768	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.582638889
-68.57090124	48.03748233	0.590701883	14.43311861	4.95	1.302002801	-40.25625	46.375	0.88	258.75	-57.9375	NaN	1664	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.593055556
-65.22796369	36.935408	0.521588052	16.96257785	5.75	1.484400574	-41.2875	45.1125	0.85	265	-58.03125	NaN	1504	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.609027778
-63.4036926	71.89763004	0.773733129	27.70437194	3.25	1.290759793	-39.24375	48.75625	0.79	166.875	-49.28125	NaN	1320	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.629861111
-63.52737745	47.95609304	0.679813281	10.04040841	4.55	1.120468075	-34.90625	51.93125	0.86	202.5	-52.78125	NaN	1216	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.640972222
-63.63152686	41.00263109	0.593181838	13.53558497	4.6	1.530763053	-41.39375	48.34375	0.82	283.125	-56.71875	NaN	1112	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.657638889
-65.13228579	35.29303349	0.628325725	13.44897129	6.2	1.323931886	-39.49375	47.5625	0.88	316.875	-57.09375	NaN	1144	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.683333333
-65.16800895	98.84573032	0.635692377	27.52088856	2.85	1.303262923	-41.9	50.5625	0.65	90.625	-56.375	0.175315155	792	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.730555556
-60.03909489	69.53797813	0.804917201	19.42002005	3	1.143215187	-36.91875	54.3625	0.74	151.875	-48.21875	NaN	720	Medial	Right	18	mouse_20141027	Standard	DG	VD	41	0.749305556
-66.99662416	27.27867634	0.504851485	15.52390496	7.35	1.549508672	-42.21437531	43.496875	0.49	298.75	-59.04999924	0.058654337	312	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.553472222
-65.80913773	24.60259526	0.52887279	8.13489262	8.65	1.874282616	-43.76687469	45.34437485	0.46	323.125	-62.05625153	0.057662876	344	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.561111111
-66.05034401	20.00401047	0.517113586	12.23639638	7.35	1.981755811	-40.37437439	46.08375015	0.52	323.125	-57.78749847	0.048592991	608	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.598611111
-64.28969192	31.05632392	0.551233449	10.93349228	7.7	1.750005693	-37.88125	47.84250107	0.54	323.75	-56.79375076	0.044630855	624	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.611805556
-67.25893501	33.43450477	0.549736679	12.30775361	6.75	1.89086483	-40.00499954	47.02374954	0.55	300	-58.66562653	0.052249652	712	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.615277778
-66.76117753	30.53037018	0.559341877	13.56307945	6.15	1.690074907	-41.14374924	48.19312439	0.58	301.25	-59.58124924	0.053372497	752	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.636111111
-68.65345197	30.11717582	0.58409438	15.08540463	6.65	1.53213495	-42.44062576	48.45062485	0.59	326.875	-61.50937653	0.051065767	1032	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.65625
-63.90632135	22.91268815	0.521913587	15.08250801	7.3	1.82621872	-41.23187485	49.21750031	0.51	338.125	-60.45937347	0.053366395	1024	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.665972222
-66.69912498	45.48496766	0.532885912	12.33802095	6.35	1.750293444	-40.43749924	50.07874985	0.52	198.125	-63.70000076	0.055921041	1112	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.672916667
-64.06819813	30.86898925	0.519723749	14.26454106	7.35	1.893233228	-39.95374985	50.52062454	0.55	231.25	-62.30312347	0.04783828	1144	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.679861111
-61.80751575	43.05058	0.559252473	14.6833531	5.85	1.700065547	-38.53625031	49.159375	0.64	180	-59.046875	0.0718421	1376	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.7125
-62.55585436	36.11075329	0.508390702	15.57963475	6.4	1.734136533	-37.28812485	49.084375	0.57	203.125	-60.29062653	0.058274792	1424	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.719444444
-62.83176245	45.02430225	0.596799355	13.98284492	6.05	1.155118488	-38.74124985	50.36750031	0.55	185	-58.16249847	0.082116808	1504	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.747222222
-64.5662423	44.08006541	0.564067674	11.13268643	7.25	1.623978335	-36.321875	52.52062531	0.52	202.5	-60.96250153	0.08186899	1568	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.754861111
-63.04839071	48.13667568	0.586469156	14.78931991	6.6	1.805165316	-39.40250015	49.81687469	0.6	176.25	-62.25624847	0.068597498	1624	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.764583333
-67.19310871	44.96479269	0.578415221	13.13982705	7	1.380792891	-39.83562469	51.43499908	0.59	198.125	-62.65000153	0.069265748	1656	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.770833333
-63.74152525	56.07519322	0.536440891	20.26196064	5.6	1.887970207	-39	48.53250046	0.62	113.75	-63.75	0.090262314	1712	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.781944444
-63.82896026	60.08101426	0.58675728	14.15882031	5.55	1.664842596	-38.24812469	50.30437393	0.55	148.75	-61.33124924	0.085895117	1720	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.788888889
-64.09958451	41.93573084	0.570937105	14.13860665	6.95	1.586737965	-40.08187485	49.065625	0.54	195.625	-60.65937424	0.077970854	1800	Lateral	Right	35	mouse_20141107	Large	HP	DV	30	0.799305556
-63.10937108	36.20466463	0.564039527	9.355084506	7.2	1.710546165	-36.40247879	42.89986877	0.63	263.6799316	-48.17651749	NaN	1680	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.5625
-68.17144965	35.6497769	0.555950677	9.438402449	7.3	1.97747401	-37.36808395	39.00936966	0.67	233.1614075	-50.41352463	NaN	1560	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.570138889
-61.26244166	50.28404642	0.556424772	15.09737686	7	2.220531408	-36.26941757	44.64430695	0.62	168.4621735	-51.11240005	NaN	1448	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.580555556
-65.22743451	47.80465206	0.559752326	15.53850182	5.3	1.855678309	-34.87594223	38.83052979	0.6	146.4888458	-52.42774582	NaN	1200	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.597222222
-64.64777841	37.78675867	0.486422323	13.52592449	5.6	2.070598295	-37.89605331	40.58168259	0.65	211.7984619	-55.96179199	NaN	1104	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.611111111
-65.01642146	32.28951693	0.592432537	9.968035995	8.05	1.544149418	-37.77642059	42.6459549	0.6	332.0413818	-53.28836823	NaN	608	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.65
-63.26838105	32.15951158	0.527853346	7.339624851	6.05	1.843623493	-37.8069397	43.08725204	0.61	247.1999207	-54.99740601	0.063603744	368	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.697222222
-61.83815452	35.17331515	0.594058556	9.90673583	8.15	1.617765056	-34.19721146	43.07992783	0.59	333.8724976	-50.52949524	0.061097386	288	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.703472222
-63.97879048	37.77332881	0.549203979	10.775958	7.75	1.705444905	-29.57914963	50.12909393	0.6	198.3703156	-42.95785522	NaN	1544	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.727083333
-65.5155437	65.36556641	0.734831579	18.7130062	5.75	1.74393375	-39.15036469	35.2037117	0.64	144.0473633	-54.16424942	NaN	1464	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.743055556
-67.99691984	32.21000978	0.520504059	8.519238237	6.55	1.505786615	-35.60411301	38.10052795	0.61	350.352478	-53.14798355	0.05369064	800	Medial	Right	35	mouse_20141107	Large	DG	VD	30	0.782638889
-61.16713843	48.24365821	0.685553163	11.58004216	6.2	1.29148649	-41.32125092	42.70687485	0.48	130	-55.72499847	0.13476055	2264	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.545833333
-69.33159278	47.25035709	0.637584535	13.44292322	4.85	1.441107904	-44.30562515	47.83625031	0.53	180.625	-64.27187347	0.1031389	2208	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.566666667
-65.52502291	43.64667796	0.542244385	15.94644537	6.6	1.684618066	-41.83312531	47.71125107	0.51	168.75	-60.64687347	0.111528164	2136	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.572222222
-66.22123019	48.07781112	0.624992478	12.60011373	5.75	1.678639342	-40.35125046	49.66124954	0.5	183.75	-57.65937424	0.116402906	2064	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.579861111
-69.18004817	51.63135829	0.596038208	12.54069989	7.3	1.272618182	-40.259375	44.46937485	0.54	190	-58.58437347	0.109669402	2120	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.589583333
-67.42736617	53.88321321	0.553892114	14.61349384	5.45	1.625257196	-39.52125015	45.99812469	0.57	161.875	-58.79062653	0.15278078	2080	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.595138889
-65.22244921	52.95969846	0.559524376	12.95410331	6.15	1.785452434	-40.08249969	47.86312561	0.49	145	-59.55937576	0.110673274	2032	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.6
-63.45556958	62.93702234	0.639747063	14.81916462	5.75	1.626990112	-39.31562576	47.41375046	0.55	137.5	-58.21250153	0.127518007	2024	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.604861111
-67.46223	45.45079264	0.569549104	14.55595294	5.8	1.551027152	-41.02937469	48.87000046	0.55	190.625	-60.34062576	0.087351676	1944	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.609722222
-65.28056731	47.13638313	0.533890701	15.63709158	6.15	1.72058526	-40.34249954	47.48875046	0.57	173.125	-61.578125	0.105594554	1936	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.615972222
-65.36313475	49.36038328	0.560523783	17.1997852	6.95	1.588029762	-41.22750092	50.52374954	0.55	165.625	-60.79999924	0.096646245	1896	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.620833333
-66.51275729	41.25044566	0.589307554	12.93395722	5.45	1.347051506	-38.74250031	47.80125046	0.6	243.75	-57.46562576	0.09133862	1816	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.625694444
-65.9834493	38.61752575	0.653746272	10.29166844	7	1.237294053	-41.05125046	48.43374939	0.54	237.5	-60.140625	0.086451169	1832	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.63125
-65.49928375	50.78441824	0.587639383	14.64125425	5.65	1.724125916	-39.89812546	48.44437485	0.56	205.625	-59.53125	0.081873566	1744	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.640972222
-64.15069194	40.33121575	0.606464492	14.94588398	6.75	1.394213058	-39.71812439	48.03187408	0.52	211.25	-60.61562347	0.082956333	1680	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.660416667
-65.20112302	35.31627877	0.628405166	10.01121056	7.8	1.557041192	-38.05124893	48.37937546	0.49	218.75	-58.84062576	0.081134291	1640	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.664583333
-66.73084989	33.46746695	0.590275763	9.853384695	6.65	1.622494425	-39.81437454	46.59874954	0.51	230	-60.52500153	0.091756311	1568	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.672916667
-65.06846135	44.35080308	0.580295964	10.22673591	8	1.61618759	-39.42687454	46.81750031	0.46	200	-61.65625	0.084427504	1528	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.679861111
-67.35641729	49.02501568	0.621182285	10.32718804	7.15	1.688620403	-42.12125092	48.76625061	0.5	202.5	-63.04999924	0.082247157	1472	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.685416667
-65.35795917	31.40798581	0.544865122	13.02643152	8.45	1.708587542	-39.02562485	49.28687592	0.57	290.625	-59.55937576	0.055383691	1448	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.692361111
-64.88592656	34.39081105	0.537394481	13.08010129	5.15	1.661321969	-37.46624985	48.71937485	0.61	245.625	-59.94062424	0.053931241	1232	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.705555556
-65.76287072	33.84424724	0.584712298	9.079620594	7.15	1.393965314	-40.09875031	49.14187469	0.58	310	-60.84999847	0.054244888	1048	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.71875
-63.70874033	31.49980629	0.501593743	13.51243768	7.25	1.894060836	-43.8375	48.28312531	0.56	241.25	-61.85312653	0.044235532	904	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.730555556
-64.25642516	33.13609046	0.55381538	14.25210223	7.3	1.567884872	-39.22687531	43.13875046	0.64	228.75	-61.70937347	0.037454961	888	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.739583333
-63.2310128	21.75252682	0.493107293	11.04715508	8.85	1.892599819	-39.52562485	45.253125	0.51	295	-60.640625	0.048082912	656	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.745833333
-61.43426625	25.38209474	0.522028825	10.41651862	8.9	1.803463656	-40.5625	44.10250015	0.48	280	-61.24687576	0.052021191	680	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.752083333
-64.433464	22.76394375	0.577946457	4.880294219	7.85	1.477002685	-41.63437576	39.940625	0.57	489.375	-59.42812347	0.088241056	360	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.766666667
-65.20611964	21.58284078	0.47186004	8.32721677	8.8	1.814603838	-37.67375031	40.44000015	0.48	388.75	-58.24062347	0.05872595	208	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.772916667
-62.9122212	25.3138336	0.462804086	8.424360949	12.15	1.875124975	-38.61937485	45.15187531	0.35	295.625	-60.25624847	0.057336851	456	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.785416667
-64.29809146	29.7080313	0.568137985	7.99798714	8.95	1.714823113	-42.23000031	45.84999924	0.48	332.5	-60.40000153	0.045627462	776	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.795138889
-64.33092638	16.99378607	0.500555905	6.278635488	9.2	1.816138792	-41.528125	41.88000031	0.43	405	-60.90000153	0.066117285	704	Lateral	Left	38	mouse_20141110	Large	HP	VD	40	0.800694444
-63.40394558	26.3967677	0.544836766	9.059300446	6.05	2.09145832	-37.34916229	42.02703934	0.67	327.7687988	-51.60680008	0.088983014	824	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.592361111
-60.73835137	29.80800921	0.580423356	9.015621359	7.25	1.676985207	-35.35325241	44.18530807	0.6	220.3436432	-53.71257782	0.091774116	928	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.611111111
-61.9752366	71.54989181	0.618360829	14.63878009	6.35	2.134136264	-35.38010864	46.83004303	0.6	148.9303284	-55.00656128	0.173449034	1184	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.638888889
-66.17055733	37.21089823	0.549326488	11.61535623	7.25	1.97440663	-33.5514389	41.73528214	0.6	250.2517853	-48.9272728	NaN	1304	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.647222222
-64.05234181	41.37198565	0.55885854	12.49450307	5.95	1.488990959	-37.13797455	42.38044434	0.6	241.7065887	-51.70446014	NaN	1440	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.659027778
-63.94763768	40.10249449	0.554384239	9.649521248	7.25	1.896626021	-35.71398087	43.04147491	0.59	236.2132568	-50.59358597	0.118011098	1320	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.752083333
-64.95750871	34.55346685	0.530259918	11.36364648	6.6	1.327243776	-34.9089035	39.24680328	0.59	198.3703156	-49.8397789	0.12963199	1352	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.758333333
-64.5645189	36.15722473	0.620382747	9.58062169	6.55	1.425359695	-34.51582336	42.72591324	0.61	235.60289	-48.59767532	NaN	1432	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.763888889
